87134,White,319
87135,Black,36
87137,White,1169
87139,Hispanic,37
87142,Black,139
87144,Black,1407
87145,Black,86
87146,Hispanic,73
87148,Black,121
87153,Black,196
87154,Black,1190
87155,Black,195
87156,Hispanic,617
87156,White,617
87158,Black,72
87159,White,159
87160,Hispanic,985
87161,Black,805
87163,Black,1472
87164,Black,538
87165,White,119
87167,Black,137
87168,Black,410
87170,Black,1168
87171,White,1405
87174,Black,82
87176,White,266
87177,Black,71
87178,Black,537
87179,White,69
87180,Black,70
87181,Black,115
87182,Black,376
87183,Black,41
87184,White,67
87186,Black,69
87187,Black,1188
87188,Black,255
87189,Black,94
87193,Black,82
87197,Black,66
87198,White,221
87199,Black,82
87200,White,66
87204,White,206
87206,Hispanic,60
87209,Black,65
87210,White,67
87211,Black,220
87212,Black,71
87213,Black,68
87214,Hispanic,148
87215,White,192
87216,Hispanic,66
87218,Black,393
87219,Black,255
87222,Black,154
87223,Black,130
87224,Black,695
87225,White,38
87228,Black,64
87230,Black,67
87231,Black,119
87232,Black,1878
87233,Black,190
87234,Black,66
87236,Black,132
87237,Black,429
87238,Black,204
87240,White,261
87242,Black,77
87244,White,79
87245,Black,696
87246,Hispanic,188
87247,Black,660
87248,Black,65
87249,White,810
87255,Black,660
87256,White,603
87257,Black,610
87259,Black,77
87260,Black,130
87261,Black,53
87262,Hispanic,1160
87263,Hispanic,84
87264,Hispanic,126
87266,Black,207
87268,Black,265
87270,Black,35
87271,Black,1160
87272,Black,75
87273,Black,
87276,Black,245
87277,Black,426
87278,Black,808
87279,Black,63
87280,Black,165
87281,Hispanic,724
87282,White,63
87283,Hispanic,976
87284,Hispanic,808
87286,Black,143
87287,White,480
87288,White,691
87292,Black,81
87296,White,262
87297,White,136
87300,Black,103
87301,Black,529
87302,Black,202
87302,White,202
87306,Black,501
87307,Black,78
87310,Hispanic,1178
87310,White,1178
87313,Black,239
87314,Black,71
87315,White,71
87317,Black,185
87319,Black,107
87320,Black,283
87323,Hispanic,989
87324,Black,30
87328,Black,108
87330,Black,1135
87331,Black,1099
87334,Black,1178
87336,Black,288
87337,Black,120
87339,Black,1154
87341,Black,1176
87342,Black,77
87343,Black,226
87344,Black,49
87345,White,78
87346,Black,90
87347,Black,69
87349,Hispanic,124
87350,Black,111
87354,Black,110
87356,Black,802
87357,Asian/Pacific Islander,68
87358,Black,56
87359,Black,363
87360,Black,1153
87362,White,70
87365,Black,329
87368,Black,314
87369,Black,196
87372,Black,1174
87379,Black,68
87380,White,247
87382,Black,230
87384,Hispanic,1052
87386,Black,1922
87388,Black,53
87389,Black,500
87390,Black,73
87392,Black,107
87393,White,361
87394,Black,67
87395,White,250
87396,White,417
87397,Black,54
87405,Black,786
87406,White,56
87407,Black,290
87408,Black,53
87411,Hispanic,227
87413,Black,115
87414,Black,64
87415,Hispanic,53
87417,Black,64
87418,Black,53
87420,Black,1858
87422,White,210
87423,Black,52
87424,Hispanic,785
87425,Black,52
87426,White,931
87427,Black,114
87428,White,43
87429,Black,1148
87430,Black,52
87431,Black,140
87435,Black,1169
87438,Hispanic,1147
87439,Black,281
87440,Black,83
87441,Black,177
87443,Black,1540
87444,Black,113
87445,Black,429
87446,Black,64
87449,Black,1465
87453,Black,176
87455,White,112
87456,Black,180
87457,Black,1209
87458,Black,425
87459,Black,40
87460,Black,645
87462,Black,112
87463,Black,516
87465,Black,245
87468,Hispanic,103
87470,Black,98
87471,Black,68
87475,Black,49
87476,Hispanic,68
87478,Black,271
87480,Black,644
87481,Black,123
87482,Black,644
87483,Hispanic,1167
87483,White,1167
87485,Asian/Pacific Islander,223
87487,Hispanic,104
87487,White,104
87488,Black,114
87489,Hispanic,122
87491,Black,1382
87495,White,977
87496,Black,128
87497,Black,66
87498,Black,401
87499,Black,257
87504,Black,259
87508,Black,373
87509,Black,308
87513,White,1163
87515,Black,674
87517,Black,1207
87518,Hispanic,1164
87519,Black,57
87522,White,640
87523,Black,408
87525,Black,119
87526,Black,56
87530,Black,686
87534,Black,489
87535,Black,45
87538,Black,1142
87539,Black,1227
87540,Black,209
87541,Black,187
87544,Black,106
87547,Black,687
87552,White,104
87553,Black,1204
87554,Black,132
87558,White,256
87559,Black,1139
87560,Hispanic,117
87561,White,92
87563,Black,87
87564,Black,488
87566,White,293
87567,Black,61
87568,Black,104
87570,Black,93
87574,Hispanic,489
87579,Black,86
87582,Black,621
87583,Hispanic,62
87584,Black,123
87585,Black,102
87586,Black,59
87588,Black,670
87589,White,64
87590,Black,1136
87593,White,91
87594,Black,113
87595,Black,1156
87596,Black,39
87597,Black,101
87598,White,58
87599,Hispanic,329
87600,Black,50
87601,Black,120
87602,Black,463
87604,Black,634
87605,Hispanic,382
87606,White,1136
87607,White,91
87609,Hispanic,88
87613,Hispanic,238
87614,Black,90
87615,Hispanic,90
87616,White,248
87617,White,265
87618,Black,668
87620,Black,93
87621,Black,184
87624,Hispanic,190
87625,Black,90
87626,Black,35
87627,Black,100
87628,Black,1135
87629,Black,121
87630,Hispanic,1198
87631,White,296
87632,Black,104
87633,Black,132
87635,Black,770
87639,Hispanic,180
87640,Black,714
87641,Black,1113
87642,Black,1395
87645,Black,103
87646,Hispanic,548
87648,Black,56
87649,White,1246
87650,Black,966
87651,White,98
87655,Black,476
87656,Black,123
87659,Black,1128
87661,Black,343
87662,Black,81
87663,Black,88
87665,Black,1327
87665,White,1327
87666,Black,98
87668,Black,502
87669,Black,46
87670,Black,87
87671,Black,87
87673,White,656
87674,Hispanic,1132
87674,White,1132
87675,Black,90
87676,Black,35
87678,Black,1132
87682,Black,177
87684,Black,114
87685,Black,408
87688,Black,1325
87692,Hispanic,439
87692,White,439
87693,Black,44
87696,Black,99
87697,Black,74
87699,White,64
87701,White,85
87702,Black,98
87703,Black,217
87705,Black,141
87707,Black,1227
87708,Hispanic,210
87710,Black,359
87711,Black,1150
87712,Black,51
87713,White,134
87715,White,77
87717,Black,1151
87719,Black,207
87721,Black,162
87722,White,1051
87723,Black,206
87724,Black,141
87726,Black,1323
87727,Hispanic,1485
87728,Black,76
87729,Black,1191
87731,Black,169
87732,Black,93
87733,Black,42
87735,Black,736
87737,Black,105
87738,White,818
87742,Black,96
87747,Black,817
87748,White,1190
87749,Black,202
87750,Asian/Pacific Islander,930
87750,White,930
87754,Asian/Pacific Islander,49
87755,Black,93
87756,Black,111
87758,White,119
87759,Hispanic,118
87762,Black,817
87763,White,156
87764,Hispanic,232
87765,Black,371
87767,White,29
87769,Hispanic,1189
87770,Black,77
87771,Black,74
87772,Black,495
87774,Black,463
87776,Black,624
87778,Black,95
87779,Black,116
87780,Black,251
87783,Black,90
87785,Black,815
87786,Black,347
87788,White,874
87789,White,1026
87790,Black,573
87791,Black,658
87794,Black,299
87796,Black,171
87799,Black,1103
87799,White,1103
87802,Black,89
87803,Black,170
87806,Hispanic,1143
87807,Black,582
87810,Hispanic,310
87814,White,70
87815,Black,997
87816,Black,1767
87818,Black,151
87820,White,1331
87821,Hispanic,1424
87822,Black,455
87824,Hispanic,811
87825,Black,90
87826,Black,1141
87828,Black,91
87829,White,113
87830,Black,69
87831,Black,91
87835,White,199
87836,Black,92
87838,Black,92
87839,Black,107
87840,Black,654
87842,Black,419
87844,Black,106
87846,Black,295
87847,Hispanic,103
87849,Black,85
87850,Black,84
87851,Black,1183
87852,Hispanic,114
87858,Asian/Pacific Islander,90
87859,Black,86
87861,Black,71
87862,Black,34
87863,Black,342
87864,Black,79
87865,Black,810
87867,Black,79
87871,Black,652
87872,Black,603
87873,Black,67
87874,Black,96
87877,Black,323
87879,Black,102
87881,Hispanic,70
87883,Black,809
87885,Black,85
87886,Black,617
87889,Black,603
87890,Hispanic,998
87893,Black,116
87895,Black,66
87898,Black,293
87899,Black,616
87903,Black,69
87906,White,849
87907,Black,1179
87908,Black,278
87911,Black,806
87912,Black,110
87913,Asian/Pacific Islander,80
87914,Black,87
87916,Black,38
87921,Black,127
87924,Hispanic,79
87925,Black,1418
87926,Hispanic,107
87927,Hispanic,177
87928,Hispanic,59
87929,Black,107
87930,Black,158
87931,Black,805
87932,Black,1178
87935,Black,153
87938,Black,108
87942,Black,169
87943,White,434
87945,White,37
87947,Black,80
87949,Black,84
87950,White,84
87951,Black,464
87952,Black,184
87955,Black,314
87957,Black,84
87958,Black,394
87959,Black,107
87960,Black,78
87965,Black,371
87966,Black,64
87968,White,321
87969,White,928
87971,Black,264
87973,Black,1175
87974,Black,1013
87975,Black,95
87976,Black,375
87978,Black,284
87980,Black,145
87981,White,1852
87982,Black,801
87983,Black,82
87984,Black,186
87985,Black,105
87986,Black,179
87989,White,468
87994,Black,285
87998,Black,508
88001,Black,201
88002,Black,61
88004,Black,1556
88005,White,607
88007,Black,650
88010,Black,990
88014,Black,799
88016,Black,60
88018,Hispanic,200
88019,White,73
88021,White,74
88023,Black,59
88024,Black,113
88026,Black,79
88028,Black,137
88030,White,137
88031,Black,974
88033,Black,1128
88035,Hispanic,150
88036,Black,102
88038,Black,303
88042,Black,77
88043,Black,186
88045,White,46
88046,Black,56
88052,Hispanic,1400
88053,Black,100
88056,Hispanic,71
88058,Black,90
88060,Hispanic,141
88062,Black,168
88063,Black,133
88064,Black,458
88066,Black,183
88067,Black,973
88069,Black,304
88070,Black,76
88071,Black,76
88072,Black,973
88074,Black,140
88077,Hispanic,75
88077,White,75
88078,White,736
88079,Black,219
88080,Black,796
88081,Black,126
88083,Hispanic,554
88084,Hispanic,72
88086,Hispanic,75
88090,Black,464
88092,Black,83
88093,Hispanic,1106
88096,Black,70
88098,Black,181
88099,White,194
88101,Black,182
88104,Asian/Pacific Islander,74
88105,Black,1168
88106,Black,74
88107,White,56
88108,White,270
88109,White,1077
88111,Black,1207
88113,Hispanic,1104
88114,Black,276
88118,Hispanic,314
88119,White,448
88121,Black,970
88122,Black,73
88123,Black,1342
88128,Black,132
88129,Black,194
88130,Hispanic,68
88130,White,68
88131,Black,108
88132,White,71
88133,Black,67
88134,Black,163
88136,Black,1298
88137,Black,1003
88138,White,71
88139,White,92
88140,White,1263
88141,White,36
88142,Hispanic,347
88146,Black,130
88147,Black,162
88148,Black,140
88149,Black,423
88152,Hispanic,85
88153,Hispanic,263
88155,Black,84
88156,Black,966
88158,Black,90
88159,Black,378
88164,Black,52
88165,Black,965
88168,Black,381
88170,Black,134
88171,Black,633
88172,Black,89
88173,Black,70
88174,Black,160
88176,Black,76
88178,Black,89
88179,Black,90
88180,White,90
88182,Black,133
88184,Black,964
88185,White,33
88186,Black,89
88188,Black,131
88189,Hispanic,88
88190,Black,62
88194,Black,176
88195,White,69
88196,White,90
88197,Hispanic,88
88198,Black,75
88199,Black,1746
88203,Black,88
88204,Black,138
88205,Black,962
88206,Hispanic,83
88207,Black,266
88208,Hispanic,200
88209,White,173
88211,Black,203
88213,Hispanic,63
88214,Black,1117
88216,Black,86
88220,Hispanic,130
88221,White,1159
88223,Black,87
88224,Black,60
88225,Black,60
88226,Black,296
88228,Black,60
88230,Black,584
88232,Black,316
88234,Black,59
88235,Black,960
88237,Black,995
88239,Black,42
88242,Black,591
88243,Black,58
88244,White,139
88245,Black,58
88246,Black,63
88247,Black,9
88248,Black,437
88250,Black,83
88252,Black,359
88253,Hispanic,126
88255,Black,199
88257,Black,576
88259,Black,154
88260,Hispanic,198
88264,Black,1730
88266,Hispanic,57
88267,Black,1351
88268,Hispanic,54
88269,Black,84
88274,Black,77
88277,Black,194
88280,Black,81
88281,Black,361
88283,White,161
88284,Black,83
88286,Black,39
88287,Black,174
88289,Hispanic,155
88290,Black,194
88292,White,27
88293,Hispanic,424
88294,Hispanic,41
88295,Black,74
88296,Black,712
88297,Hispanic,83
88301,White,203
88302,White,119
88303,Hispanic,230
88307,White,196
88309,Black,27
88312,Black,118
88314,Black,979
88316,Black,41
88317,Black,195
88318,Black,955
88319,Black,75
88320,Black,955
88322,Black,912
88325,Hispanic,71
88327,Black,134
88330,Hispanic,166
88331,White,334
88332,Black,152
88333,Black,46
88335,Black,73
88337,White,71
88338,White,52
88339,Black,92
88341,White,953
88342,Black,200
88344,White,1457
88345,White,1281
88346,Black,401
88347,Black,163
88348,Black,126
88352,White,113
88354,Black,79
88356,Black,199
88358,Black,84
88360,Black,51
88361,White,77
88362,Black,952
88363,Black,51
88366,Black,952
88367,Black,115
88371,White,91
88372,Black,70
88373,Black,105
88374,Black,534
88375,Black,91
88376,Hispanic,78
88379,Black,79
88380,Black,1318
88381,Black,114
88382,Black,79
88383,White,70
88384,Black,979
88388,White,131
88392,Black,161
88393,Black,954
88394,Black,1106
88395,Black,156
88396,Black,420
88397,White,886
88399,Black,175
88402,Black,89
88403,Black,49
88404,Black,162
88409,Black,69
88412,Black,498
88417,Black,74
88419,Black,955
88420,Black,955
88422,Black,116
88423,Black,102
88424,Black,147
88425,Black,955
88426,Black,77
88430,Black,54
88431,Black,832
88432,Black,129
88434,Black,173
88436,Black,209
88437,Black,122
88438,Black,615
88439,Hispanic,173
88442,White,73
88443,White,67
88444,Black,179
88445,Black,65
88446,Black,158
88447,Black,16
88449,Black,68
88450,Black,67
88451,Black,100
88454,White,45
88455,Black,208
88456,Black,581
88457,White,44
88458,Black,953
88459,Black,158
88460,Hispanic,946
88461,Black,107
88462,Black,450
88462,Hispanic,450
88463,Black,113
88464,White,107
88465,Black,360
88465,White,360
88467,Black,66
88471,Black,142
88472,Black,99
88476,Black,1101
88477,Black,323
88478,Black,113
88479,Black,946
88480,Black,113
88481,White,1894
88482,Black,937
88484,Black,421
88484,Hispanic,421
88485,White,44
88486,Black,65
88489,White,43
88490,Black,69
88491,Black,73
88493,Black,107
88494,Black,938
88495,Black,944
88496,Black,1007
88502,White,170
88504,White,69
88506,Black,124
88507,Black,951
88511,Black,64
88513,White,252
88515,Black,142
88516,Black,611
88517,Black,1371
88521,Black,965
88522,Black,1434
88523,White,169
88526,Black,951
88528,Black,154
88529,Hispanic,344
88530,Black,461
88532,Black,104
88533,Black,428
88534,Black,165
88535,Black,60
88536,Black,120
88538,Black,561
88539,Black,433
88541,White,154
88543,Black,105
88547,Black,106
88549,Black,167
88550,Black,144
88552,White,122
88553,Black,66
88554,Black,104
88558,Asian/Pacific Islander,174
88559,White,164
88560,Black,152
88561,White,110
88562,Black,490
88563,White,1802
88564,Black,865
88565,Hispanic,1573
88566,Black,949
88567,Hispanic,62
88568,Black,45
88569,Black,608
88571,Black,227
88572,Black,109
88573,White,178
88577,Black,61
88578,White,249
88581,Black,85
88583,Black,946
88585,Black,63
88587,Asian/Pacific Islander,50
88588,Hispanic,92
88589,White,59
88590,Black,119
88594,White,119
88595,Black,1094
88596,Black,72
88599,Hispanic,164
88600,Black,144
88601,Black,140
88602,Black,1836
88604,Black,62
88605,Black,143
88606,Black,62
88607,Black,118
88612,White,36
88613,Black,170
88615,Black,84
88616,Black,84
88617,Black,101
88618,Black,101
88619,Black,938
88620,Black,188
88621,Asian/Pacific Islander,486
88624,Black,99
88625,Black,185
88626,Black,1070
88626,White,1070
88627,Black,602
88628,Black,126
88630,Black,191
88631,Black,1092
88632,Black,196
88633,Black,63
88634,Black,126
88635,Black,63
88637,White,168
88638,White,771
88639,Black,518
88640,Black,116
88642,Black,97
88643,White,146
88644,Black,169
88650,Black,140
88652,Black,582
88656,Black,221
88657,Black,210
88660,White,
88663,Black,133
88664,Black,61
88665,Black,166
88669,Black,81
88671,Black,517
88672,Black,137
88674,Black,1171
88675,Black,95
88679,Asian/Pacific Islander,79
88681,Black,376
88682,Black,288
88685,White,1792
88686,Black,941
88687,Black,1260
88688,Hispanic,309
88688,White,309
88691,Black,100
88692,Black,112
88693,Black,130
88694,Black,228
88694,White,228
88695,Black,550
88696,Hispanic,109
88697,Black,65
88699,Black,95
88700,Black,549
88705,Black,154
88706,Black,57
88707,Black,695
88709,Hispanic,91
88710,Black,141
88712,Black,110
88716,White,93
88718,White,92
88719,Black,134
88720,Black,58
88721,Black,110
88722,Black,1258
88725,Black,110
88727,Hispanic,939
88728,Black,1127
88729,Black,91
88731,Black,110
88732,Black,91
88734,Hispanic,110
88735,White,127
88736,Black,154
88737,White,432
88741,Black,876
88742,Black,92
88745,Black,935
88747,Black,511
88748,Black,757
88750,Hispanic,160
88752,Hispanic,92
88753,Black,162
88754,Black,46
88755,Black,596
88758,Black,138
88764,White,48
88765,Black,1083
88769,Hispanic,175
88771,Black,161
88772,Black,45
88772,Hispanic,45
88773,Hispanic,90
88776,Black,1796
88780,Black,927
88781,Black,402
88784,Hispanic,226
88789,Hispanic,106
88791,White,375
88793,Black,932
88801,Black,315
88802,Black,429
88803,Hispanic,931
88804,Black,98
88806,Black,120
88808,Black,120
88810,Black,324
88811,White,1296
88812,Black,155
88813,Hispanic,930
88814,Hispanic,87
88815,Black,113
88817,Hispanic,155
88819,Black,591
88820,Black,171
88822,Black,223
88823,Black,259
88826,Black,103
88828,Black,1078
88829,Black,177
88831,Hispanic,86
88834,Black,121
88835,Black,148
88836,Black,121
88837,White,188
88838,White,154
88839,Black,259
88842,White,42
88845,Black,292
88847,Black,70
88848,White,84
88849,Black,120
88850,Hispanic,39
88851,Black,927
88852,Black,133
88853,Black,94
88855,Black,94
88857,Black,133
88858,Black,130
88860,Hispanic,152
88862,Hispanic,100
88863,Black,290
88866,Black,84
88867,Black,68
88869,Black,1075
88870,White,100
88872,Black,926
88873,Black,92
88874,Hispanic,156
88875,Black,99
88876,Black,71
88877,Black,928
88879,Black,71
88880,Hispanic,108
88881,Black,151
88882,White,92
88883,Black,117
88884,Black,108
88885,Hispanic,123
88888,Black,116
88890,Black,1050
88891,Black,135
88894,Black,393
88895,Hispanic,116
88901,Black,1214
88902,Black,122
88903,Hispanic,1073
88904,Black,114
88908,Black,97
88909,Black,899
88911,Black,535
88912,Hispanic,79
88913,Black,91
88914,Black,97
88916,Black,91
88917,Black,78
88918,White,69
88919,White,420
88920,Black,499
88922,Black,92
88923,Hispanic,395
88925,Black,34
88926,Black,90
88927,White,77
88928,Black,1071
88929,Black,128
88930,Black,147
88935,Black,114
88936,Black,128
88939,White,125
88941,Black,226
88942,Black,125
88943,Black,121
88944,Black,125
88945,Black,147
88946,Hispanic,89
88948,Black,882
88949,White,88
88953,Black,113
88956,Black,113
88958,Black,312
88959,White,147
88960,White,162
88961,Black,98
88962,Black,95
88966,Black,
88968,Black,112
88970,Black,314
88971,Black,102
88974,Black,126
88978,Black,151
88979,Black,383
88980,Black,82
88982,Black,913
88983,White,119
88984,Black,164
88986,Black,74
88988,Black,111
88989,Hispanic,1068
88989,White,1068
88990,Hispanic,289
88991,White,144
88992,White,167
88993,Hispanic,117
88994,Black,1024
88996,Hispanic,65
88996,White,65
88997,Black,577
88998,Black,579
88999,Black,494
89001,Black,109
89002,Black,295
89003,Black,116
89006,Black,861
89009,Black,28
89011,Black,113
89013,Black,28
89015,White,148
89018,Black,172
89019,Black,85
89021,Black,911
89023,Black,106
89025,Black,162
89026,White,122
89027,Hispanic,395
89030,Black,135
89032,Hispanic,1238
89034,White,845
89035,Hispanic,62
89039,Hispanic,551
89040,Black,69
89041,Black,69
89043,Black,576
89045,Black,156
89047,Black,121
89048,Black,107
89049,Black,56
89051,Black,113
89052,Hispanic,68
89056,Black,117
89057,Black,305
89058,Black,112
89059,Native American/Alaskan Native,811
89061,Black,237
89063,Black,41
89065,Black,60
89067,Black,106
89068,Black,907
89071,Black,1235
89073,Black,60
89075,Black,112
89076,Black,111
89080,Black,103
89083,Black,139
89084,Black,132
89086,Black,262
89089,Black,66
89091,Hispanic,171
89091,White,171
89095,Black,200
89096,Black,191
89096,White,191
89100,Black,85
89104,White,1424
89106,Black,78
89108,Hispanic,1275
89110,Black,65
89111,Black,904
89112,Black,910
89113,Black,102
89116,White,109
89119,Black,109
89121,Black,254
89122,Black,63
89123,Black,910
89125,Black,406
89126,Black,30
89131,Black,56
89133,Black,381
89135,White,526
89137,White,237
89140,White,1410
89142,Black,141
89144,Black,133
89146,White,1057
89147,Hispanic,55
89148,Black,1230
89149,Black,34
89151,White,62
89153,Black,568
89156,Black,81
89157,Black,228
89158,Black,601
89160,Hispanic,126
89160,White,126
89161,White,76
89163,Black,97
89163,Hispanic,97
89164,Black,900
89165,Black,735
89166,Black,568
89167,White,126
89171,Black,196
89174,Black,60
89176,Black,112
89179,Black,298
89180,White,80
89181,Black,18
89183,Black,900
89184,Hispanic,1034
89185,Black,112
89187,Black,1033
89188,Black,110
89189,Black,95
89193,White,94
89194,Black,87
89195,Hispanic,904
89196,Black,103
89197,Black,904
89198,Black,72
89202,Black,100
89203,Black,1528
89205,Black,183
89206,Black,375
89207,White,911
89209,Black,541
89210,White,897
89211,Black,93
89213,Black,119
89214,White,86
89218,Black,143
89219,Black,85
89220,Black,94
89222,Asian/Pacific Islander,225
89223,Hispanic,133
89225,White,479
89226,Black,902
89227,Black,106
89228,Black,398
89230,Black,121
89231,White,910
89234,Black,121
89236,Black,134
89238,White,219
89239,Black,93
89243,Black,901
89246,White,91
89247,Black,978
89249,Black,105
89250,Black,270
89252,White,908
89253,Black,1222
89257,Black,56
89260,Black,105
89262,Black,99
89263,Black,126
89264,Black,554
89265,Black,74
89270,Black,1048
89273,Black,137
89274,Black,89
89275,Hispanic,525
89276,White,265
89277,Black,907
89278,White,307
89279,Black,672
89280,Black,227
89283,Black,1524
89287,Black,147
89289,Black,118
89290,Black,899
89291,Black,249
89293,Black,91
89294,Hispanic,101
89295,Black,243
89299,Black,535
89300,Hispanic,1047
89301,Black,965
89302,Black,898
89304,Black,117
89305,Black,72
89309,Black,87
89310,Black,234
89311,Black,102
89312,Black,113
89313,Black,89
89316,Black,88
89322,Black,67
89324,Black,102
89325,Black,186
89326,Black,79
89327,Black,392
89328,Black,101
89329,Black,63
89330,Black,1142
89331,Black,889
89335,White,1234
89336,Black,153
89337,Black,85
89338,White,87
89343,Black,1217
89346,Black,40
89347,Black,215
89348,Black,658
89352,Hispanic,72
89354,Black,1022
89355,Hispanic,211
89357,Black,117
89358,Hispanic,897
89359,Black,643
89360,Black,1044
89361,Black,896
89363,Black,1042
89364,Black,112
89365,Black,118
89366,Black,193
89367,Black,196
89368,Black,85
89370,Black,118
89371,Black,260
89372,Black,64
89374,Black,99
89376,Hispanic,109
89376,White,109
89379,Black,
89381,Black,1083
89382,Black,340
89384,Black,111
89388,Hispanic,1214
89389,Black,895
89390,Hispanic,63
89392,Black,892
89394,Black,527
89395,Black,96
89396,Black,124
89406,Black,96
89407,Black,890
89408,Hispanic,516
89410,White,515
89411,White,108
89412,Black,86
89415,Hispanic,415
89416,Hispanic,563
89417,Black,92
89420,Black,86
89421,Black,60
89422,Black,840
89424,Black,889
89425,White,60
89427,Black,368
89429,Black,63
89432,Black,57
89435,Black,80
89436,Black,42
89437,Black,279
89439,Black,226
89441,Black,71
89444,Black,62
89447,Black,129
89448,Black,93
89451,Black,128
89452,Hispanic,92
89453,White,828
89454,Hispanic,113
89455,Black,110
89456,Black,84
89457,Black,126
89458,Black,125
89461,Black,869
89462,Black,869
89463,Black,84
89466,Black,186
89467,Black,356
89469,Black,47
89472,Hispanic,190
89473,Black,1035
89474,Black,270
89478,Black,256
89479,White,82
89481,Black,55
89482,Black,91
89485,Black,123
89488,Black,1175
89489,Black,108
89491,White,382
89492,Black,117
89493,Black,510
89496,Black,866
89497,Black,108
89498,Black,123
89500,Black,124
89505,Hispanic,542
89507,Black,190
89508,Black,80
89509,Black,967
89510,Black,938
89511,Black,938
89512,Black,864
89514,Black,199
89515,Hispanic,206
89518,Black,140
89519,Black,1032
89520,Black,130
89521,Black,154
89527,Black,84
89528,Black,1031
89530,Black,73
89531,Black,87
89532,Black,114
89534,Black,77
89537,Black,288
89539,Black,79
89540,Black,91
89541,Black,112
89542,White,197
89544,Black,113
89546,Hispanic,105
89547,Black,86
89548,Hispanic,51
89549,White,111
89550,White,148
89551,Hispanic,197
89555,Black,341
89556,Black,85
89558,Black,85
89559,Black,316
89560,Black,71
89561,Black,237
89562,Black,253
89567,Hispanic,49
89570,Black,102
89571,Black,125
89572,Black,42
89573,White,70
89574,Black,75
89575,Black,248
89576,Black,181
89577,Black,199
89578,Black,216
89579,Hispanic,56
89581,Black,75
89582,Black,551
89584,Black,201
89591,Hispanic,82
89593,Black,65
89594,Hispanic,858
89595,Black,80
89596,Black,47
89598,Hispanic,68
89601,White,82
89602,Black,402
89603,Black,81
89604,White,511
89605,Black,168
89607,Black,99
89608,Black,416
89610,Black,113
89611,Black,39
89612,Black,851
89614,Hispanic,826
89615,Black,81
89616,Black,1747
89619,Hispanic,118
89619,White,118
89620,White,112
89622,Black,503
89624,White,1437
89625,Black,70
89626,Black,98
89627,Black,164
89629,Black,35
89631,Hispanic,198
89631,White,198
89632,Black,142
89633,Black,191
89634,Black,1164
89635,Black,1002
89636,White,93
89638,Black,93
89641,Black,69
89642,Black,65
89643,Black,77
89644,White,222
89646,Black,104
89649,Black,1023
89650,Black,343
89653,White,79
89655,Black,96
89658,Black,327
89661,White,110
89662,Black,1022
89663,Black,77
89664,Black,315
89665,Black,78
89667,Black,235
89668,White,817
89669,Black,171
89671,Black,102
89672,White,77
89674,Black,348
89675,Hispanic,1160
89677,White,1160
89678,Black,74
89679,Black,219
89680,Black,208
89681,White,173
89684,White,1255
89687,Black,107
89690,Black,162
89697,White,508
89698,Black,115
89700,Black,210
89701,White,84
89702,White,73
89705,Black,60
89709,Black,87
89712,Black,251
89714,Black,94
89716,Black,843
89719,Asian/Pacific Islander,484
89720,Black,45
89722,Black,37
89725,Black,187
89726,Black,336
89728,Black,84
89729,Black,827
89730,Black,100
89732,Black,702
89733,Black,90
89733,Hispanic,90
89735,Hispanic,264
89736,White,146
89738,Black,36
89742,Black,1188
89744,Black,1014
89745,Black,57
89747,Hispanic,57
89748,Black,64
89749,Black,69
89751,Black,103
89753,Black,362
89754,Black,61
89755,Black,826
89756,Black,172
89757,Asian/Pacific Islander,80
89759,White,1012
89762,Black,836
89764,Asian/Pacific Islander,107
89766,Black,459
89767,Hispanic,170
89770,Black,990
89771,Black,68
89772,Hispanic,108
89773,Black,68
89776,Black,87
89778,Black,86
89780,Black,613
89781,Black,184
89783,White,114
89784,Black,793
89785,Black,95
89786,White,53
89787,Black,198
89789,White,53
89793,Black,224
89794,Black,86
89795,Hispanic,833
89798,Black,49
89799,Black,199
89800,White,66
89803,White,142
89807,Black,118
89808,Black,247
89810,Hispanic,92
89811,Black,153
89816,Hispanic,97
89817,Black,97
89819,Black,183
89820,Hispanic,37
89821,Black,495
89822,Black,97
89825,Black,832
89827,Black,128
89828,Black,51
89830,Black,314
89832,Black,76
89833,Black,480
89834,Black,126
89835,White,216
89838,Black,49
89839,Black,126
89842,Black,323
89844,White,189
89846,Black,54
89849,White,63
89850,Black,208
89853,White,96
89854,Black,89
89856,Black,182
89857,Black,57
89858,White,68
89859,Black,180
89860,Hispanic,549
89861,Black,1278
89862,Black,101
89864,Black,88
89865,Black,73
89866,Black,115
89868,Black,88
89869,Black,95
89870,Black,95
89872,Black,95
89874,Black,328
89875,Hispanic,75
89877,Black,55
89878,Black,87
89879,Hispanic,817
89880,Black,856
89881,Black,1654
89884,Black,82
89885,Black,80
89886,Hispanic,194
89890,Black,318
89895,Black,163
89897,Asian/Pacific Islander,326
89897,Black,326
89898,White,52
89899,Hispanic,931
89901,Black,192
89902,Hispanic,32
89903,Black,92
89906,Black,814
89908,Black,238
89909,White,65
89910,Black,91
89911,Black,237
89912,Black,52
89913,White,49
89914,Black,1003
89915,Black,793
89919,Hispanic,1386
89920,Black,814
89923,Hispanic,79
89924,Black,1283
89927,Black,121
89928,Black,125
89929,Hispanic,881
89932,Black,167
89935,Black,90
89938,White,21
89941,Black,614
89942,Black,140
89943,Black,28
89944,Black,195
89945,Black,91
89946,Hispanic,54
